ax_lin,ay_lin,az_lin
1.915200,-3.296500,12.664500
-2.779500,-6.382800,12.601100
-0.106100,2.852500,12.538100
0.156600,19.025600,0.658500
-0.907000,17.293900,-12.830400
-1.112200,18.751700,-19.064700
-0.427500,11.425400,-21.738400
-1.049700,4.202400,-21.992000
-0.784700,-3.234600,-16.703600
-0.766500,-4.247900,-5.503200
-0.886600,-9.383600,5.579200
-1.732900,-8.626500,10.751100
-3.046800,-7.101100,9.672700
-2.419100,-15.713700,11.709500
-0.779400,-14.772500,12.772800
-3.044200,-10.769000,12.708900
-0.610200,0.568600,12.645300
3.541800,9.414000,11.753400
3.104600,11.411600,-8.344400
2.843700,18.934400,-15.983200
3.751700,16.743200,-18.767700
3.296800,6.612600,-21.571700
2.560700,1.877800,-17.205300
2.118900,-4.267900,-4.296100
3.149700,-4.990100,6.973300
2.390500,-8.482500,10.620300
-0.667000,-11.447500,10.450400
1.523900,-9.522000,12.814000
-3.838400,-2.906700,12.749900
-1.991400,-4.462600,12.686200
-0.925700,9.259900,11.929900
-2.000600,18.897700,-9.782100
-1.537900,8.277900,-17.563900
-0.424400,8.682100,-20.786100
-1.339800,-2.904800,-21.144500
-1.156700,-6.567300,-13.150900
-1.475100,-8.829300,-0.710000
-1.951400,-8.692200,8.968700
-3.331000,-10.081000,9.877100
-2.952100,-15.418700,10.931000
-1.307400,-11.850400,12.829900
-1.636800,-12.141500,12.765700
-2.987000,-6.120800,12.701900
-1.206200,-2.201000,12.638400
2.186100,7.125300,12.575200
3.068800,15.156300,7.127200
3.101200,19.031000,-8.219500
2.830700,18.695700,-15.646800
3.588600,17.022300,-18.647500
2.217100,11.046300,-21.015900
2.084500,3.355800,-20.493800
1.466400,-4.665600,-14.259800
0.334300,-6.222200,-2.416200
2.803800,-6.999000,7.616500
1.941400,-6.477900,10.852800
1.672000,-12.205300,10.286100
0.593600,-12.923500,12.836400
0.833700,-9.880100,12.772200
-4.086700,-1.401900,12.708400
-2.252700,4.305400,12.644800
-0.988000,5.246600,4.122400
-2.212700,4.064600,-13.825900
0.129000,0.174200,-18.253500
-0.548500,-5.658000,-21.381800
-0.507600,-11.863700,-15.071800
-0.764800,-13.436800,-1.060400
-1.273300,-11.344000,9.897400
-3.085200,-11.289700,9.535700
-2.731400,-13.478100,10.646200
-0.625400,-6.962100,12.758600
-3.022000,-0.219100,12.694800
-0.133000,-5.322500,12.631300
3.540000,0.521200,11.651300
2.640500,19.315400,-10.945800
3.084900,6.968200,-16.536500
3.090900,-0.909200,-19.823500
2.553600,5.598600,-20.622800
0.298400,-5.033900,-11.721500
2.057900,-6.300300,2.899900
2.312200,-7.334100,10.463500
1.292600,-10.466800,9.133900
1.881900,-11.651300,12.795600
-1.065800,-12.338900,12.731700
-3.724800,16.331200,12.668000
-0.586700,10.921100,12.604700
-0.474200,2.899900,-7.198900
-3.505400,19.275400,-15.730000
-0.068200,4.111700,-20.665200
-1.159300,-7.895600,-20.447500
-1.925600,-8.983300,-6.302000
-1.270200,-5.478200,7.484400
-2.136000,-8.651300,9.510700
-2.864100,-11.899000,9.182000
0.000300,-10.864800,12.762500
-3.014200,-1.645300,12.698700
-1.414400,3.288700,12.635200
3.570800,12.661400,12.572000
3.905700,18.877400,-4.598200
2.718500,19.261400,-14.920000
3.705700,16.689700,-17.235600
3.999400,8.918600,-21.446000
2.552000,6.009600,-19.699200
0.780500,-6.533800,-11.014600
1.746500,-7.916700,0.278900
3.544100,-2.462800,8.568100
3.466800,-8.546300,11.463500
1.902900,-9.981100,9.912100
2.486800,-14.089600,11.318500
2.312300,-16.264000,12.746000
0.306100,-11.619100,12.682300
-2.919700,-5.937100,12.618800
-5.557400,5.495500,12.555800
0.011000,12.824500,12.493000
-0.999500,19.332200,-8.339500
-4.449900,17.796800,-16.345400
-0.991300,10.611100,-20.071700
-1.382000,-1.681300,-21.639500
-1.456100,-4.527800,-10.864800
-2.797600,-8.294200,4.031100
-2.380900,-10.559500,9.808900
-3.172100,-14.445900,8.596900
-0.858900,-14.752500,12.704600
-2.813500,-9.255000,12.641100
-1.329100,3.876600,12.577900
3.620000,14.866900,12.079500
3.184800,18.433800,-9.125600
2.139400,18.494200,-15.669100
3.413200,15.761300,-18.760200
3.272200,9.074300,-21.302100
2.643400,2.301600,-17.692500
1.362400,-4.973400,-6.234500
2.985600,-8.389700,5.302000
3.354400,-3.228900,10.861300
1.941100,-8.867800,9.236600
2.605800,-17.125900,12.771500
-0.030900,-11.442500,12.707700
-4.267800,0.036600,12.644100
-1.606100,8.515300,12.580900
-0.978500,12.733600,-1.877400
-2.250900,11.971700,-15.515700
-0.600100,1.962600,-18.829200
-1.028400,-4.903200,-22.316700
-5.205500,-9.144300,-11.955700
-1.607300,-12.251400,2.450000
-1.411000,-8.863400,10.533000
-2.993500,-12.324500,9.083900
-0.764600,-15.613500,12.760200
0.028000,-12.275400,12.696400
-2.905700,-2.462600,12.632900
-0.024400,4.844200,12.569700
3.712400,12.746000,8.232300
2.616700,16.766800,-10.904200
2.625000,18.050800,-16.430800
3.021800,13.699700,-19.584800
2.587300,7.861800,-21.121700
2.040500,-0.563400,-14.593700
2.661800,-5.424400,-1.740500
3.041700,-5.192300,8.872700
1.534700,-7.871100,10.217700
1.846400,-13.305600,10.700400
1.143700,-10.529600,12.738600
-1.473800,-7.810300,12.674900
-4.793200,3.024000,12.611600
-3.101100,14.931200,12.548500
-0.724000,17.980700,-7.059400
-2.605400,19.184200,-16.441900
-0.793200,11.579900,-19.216900
-0.553300,5.657400,-22.507200
-1.305900,-3.131000,-17.337800
-1.335100,-7.607400,-4.840200
-1.457100,-8.903900,5.821900
-2.388800,-9.586200,10.227600
-3.051200,-12.493200,9.402000
-1.551300,-15.817100,12.795500
-0.664200,-12.058500,12.731500
-2.615000,-4.813400,12.667900
-1.639200,3.668100,12.604500
2.360600,10.334200,12.541500
3.781000,16.140100,1.638900
2.346600,19.176400,-11.823900
2.680400,17.462400,-16.242600
3.427200,14.403500,-19.547600
2.926300,6.605600,-21.623200
2.044200,1.101100,-15.188100
1.850500,-7.726400,-1.676600
3.221000,-9.208200,8.545500
2.711600,-8.523500,10.399700
2.235800,-14.338400,10.138000
2.243700,-10.880400,12.755700
1.758200,-3.197900,-10.437300
-5.056600,1.553200,12.744100
-2.719700,7.124200,12.680400
-0.268300,14.590400,7.758600
-1.146300,19.082700,-9.809900
-1.531400,18.987300,-17.215000
-1.047100,15.978500,-19.218900
-0.708200,12.376500,-21.477200
-0.509300,6.762100,-23.145200
-1.355100,-0.647200,-21.013400
-2.525500,-6.673100,-13.235000
-2.958500,-8.446100,-2.986000
-1.661700,-9.809800,5.426700
-2.029900,-8.693200,10.101400
-2.989600,-11.442600,10.055600
-1.818900,-12.112300,10.570100
-0.315600,-13.352800,13.037900
-1.379300,-8.257800,12.972700
-2.563900,0.734200,12.907900
1.533400,7.562700,12.843300
3.742000,16.318300,5.358900
2.822500,16.127100,-11.389700
2.515300,17.207000,-15.660400
3.670400,15.100100,-18.851600
3.630600,7.820700,-21.383500
2.411400,-0.080100,-19.150900
1.029100,-6.814200,-10.912200
1.743600,-8.295700,-0.036300
3.052700,-8.359100,8.969400
2.596600,-7.023300,11.519700
2.269000,-13.527200,10.685200
2.400700,-13.147400,13.083400
1.061300,-11.389700,13.018000
-3.412200,-2.656100,12.952900
-3.171100,8.883900,12.888100
-0.217000,14.983000,12.823700
-0.537600,18.110900,-6.645000
-1.442900,18.856200,-15.660200
-0.208400,10.681600,-18.710800
-0.514700,4.420400,-22.008300
-1.308100,0.390000,-15.626100
-1.899700,-7.066100,-2.643800
1.948900,-10.281300,12.377800
-2.488600,-7.637100,9.854300
-2.328400,-10.024900,10.598500
-0.438900,-9.838900,13.001900
-1.573400,-7.473400,12.936900
-1.839600,4.233800,12.872200
3.185900,12.295900,12.807800
3.582200,17.331700,-4.968800
2.811300,11.730700,-15.136200
3.841000,14.810500,-17.581800
2.637400,6.653200,-18.547200
2.333500,-2.497600,-16.750600
2.259900,-3.600400,-4.701600
2.927800,-5.986900,6.650900
2.746300,-9.138300,11.219300
1.729300,-10.515300,10.295800
1.632500,-16.158200,12.322300
1.719700,-15.255300,12.929800
-1.799200,-8.048900,12.865100
-4.023100,4.638200,12.800800
-0.316400,16.577800,12.736800
-0.300500,18.860700,-3.633500
-1.502500,18.383300,-15.073000
-0.277200,16.087100,-18.088400
-0.657100,2.723600,-21.510600
-1.273400,-4.544000,-17.666400
-0.661800,-6.496800,-6.132300
-1.208900,-8.711600,6.039900
-3.040200,-8.899200,10.082400
-3.358600,-9.815000,9.917600
-2.055000,-16.085800,12.953400
-1.337000,-12.514200,12.888700
-3.444000,-2.819400,12.824200
0.157300,7.725400,12.760100
3.285400,12.891300,7.983200
2.277700,17.021000,-9.698400
2.690500,16.947900,-16.181800
3.951900,14.070200,-18.955800
2.690600,8.685600,-20.746000
2.589000,-1.345100,-18.735800
2.680900,-8.189600,-8.244900
2.691300,-9.218700,4.242900
1.395800,-8.298000,10.715500
0.018500,-11.978800,10.194900
1.784300,-14.776200,12.993400
0.564800,-10.996700,12.928500
-3.398700,-4.228700,12.863800
-2.571400,6.242100,12.799500
-0.158800,15.678700,10.338700
-1.416300,18.778700,-9.222900
-1.192400,18.684800,-16.831200
0.102800,15.327200,-19.716300
-0.302800,6.438100,-22.420200
-1.094800,-0.033100,-20.466000
-1.530200,-8.182900,-11.810900
-1.789500,-7.977600,-0.015300
-2.257100,-7.925800,8.964100
-4.328600,-9.980800,9.963000
-3.208400,-11.203500,10.852100
-2.060400,-16.669000,13.037300
-1.168400,-14.960400,12.972100
-2.706800,-8.348900,12.907300
-0.839200,-1.444000,12.842700
2.439300,4.604200,12.778500
3.199200,13.617700,4.672500
2.587400,16.202000,-10.709600
3.372800,14.033400,-16.263400
3.873100,12.581100,-18.684300
2.871900,4.351500,-20.878600
2.278400,-7.485400,-15.078700
2.028800,-6.666300,-2.022900
2.852700,-10.562700,9.576000
1.339500,-12.749900,9.623400
0.830000,-7.374400,12.718600
1.285700,-10.068400,12.949900
-2.726600,-3.576700,12.885100
-1.540500,10.563100,12.820700
-0.617700,14.294500,4.917000
-2.473400,16.413100,-13.240200
-0.707100,15.194300,-17.332400
-0.896600,6.527400,-19.345200
-1.518900,2.393600,-20.173100
-1.358700,2.955900,-10.332700
-2.088300,-9.400600,-1.532900
-1.627500,-9.575200,7.930700
-2.768000,-7.728200,10.305000
-3.240300,-13.928300,9.984200
-3.271700,-5.053400,13.000700
-1.668300,-8.466800,12.935700
-3.054000,-3.489200,12.871000
0.519200,0.958300,12.806600
1.157600,-6.238500,12.742600
2.045400,11.451100,-11.620400
3.393600,10.972000,-16.159200
3.469500,9.172800,-19.562400
0.664000,-0.193200,-19.807800
1.575800,-7.474800,-9.800000
2.251800,-9.007900,2.900600
1.601900,-12.499300,10.926500
-2.409600,-13.475800,10.507200
1.463000,-13.260600,12.942000
-2.002100,-11.740700,12.877300
-3.591100,-0.824800,12.812900
0.020400,17.614500,12.748800
-1.864600,14.609600,-8.273200
-1.500200,12.708800,-16.491500
-1.016100,7.936300,-20.038400
-1.547200,-0.153300,-20.622100
-1.186800,-8.505100,-11.785200
-2.524900,-8.667500,1.454400
-3.470300,-9.277100,9.756800
-4.389500,-14.359000,9.045500
-2.780400,-15.393000,12.969800
-2.359000,-7.771300,12.905000
-2.042200,-2.165700,12.840500
2.653100,7.201000,12.776300
3.261800,12.557800,-3.403500
3.369400,4.897900,-14.989600
4.396300,16.393000,-17.557400
3.711900,7.634400,-19.795500
2.613800,-2.453100,-17.156200
2.870000,-5.333800,-6.232300
3.001000,-9.610900,5.583000
1.594300,-7.885200,10.986000
-0.315300,-12.747700,9.885000
1.008800,-9.669400,12.975800
0.308000,-7.767000,12.910900
-2.636600,-4.720800,12.846400
-1.162700,2.735500,12.782100
-0.234600,3.768000,7.704900
-1.791900,19.091200,-11.936600
-0.665300,14.703900,-17.608100
-1.029000,8.870500,-20.527500
-1.317000,0.397300,-20.055500
-1.241300,-11.334000,-9.941600
-1.385200,-9.740200,2.678600
-2.710400,-8.659700,10.117000
-4.195800,-12.474500,8.462700
-1.987200,-14.661800,12.973700
-6.633700,-17.529100,12.908900
-3.054600,13.690600,12.844300
2.386900,-1.965300,12.358900
2.155700,3.947300,-10.287000
2.926600,17.596700,-14.889700
2.504500,5.152600,-19.095200
2.551500,-8.022800,-14.841300
2.410100,-10.363300,-0.473600
0.815700,-15.616200,10.579000
-1.476100,-8.751200,10.857300
0.926200,-15.875600,12.909100
-1.242200,-5.923300,12.844500
-5.580300,-10.995800,12.780300
-0.276300,-11.891600,12.716400
-0.322600,0.588300,1.810600
-1.302800,16.616100,-13.414200
-0.564700,16.699800,-19.092700
-0.266400,12.696200,-19.817000
-0.679700,4.682900,-21.517100
-0.635800,-1.360100,-16.567200
-0.911400,-7.806600,-6.492200
-1.786200,-10.343600,4.690500
-2.663800,-8.578500,10.484100
-4.325700,-14.676700,10.386400
-2.786100,-14.033800,13.000500
-2.757900,-14.135200,12.935500
-3.644900,-12.000800,12.870800
1.658900,-4.174500,12.806400
1.874600,16.543200,-6.576400
3.052000,9.833200,-14.912700
3.172600,6.149900,-17.802700
2.603900,5.268400,-18.423800
2.719500,-3.985100,-15.281400
2.200700,-3.700700,-2.915600
2.983300,-8.734200,6.573900
1.838800,-9.353000,11.795700
1.298200,-14.820600,11.021800
2.090000,-14.589200,12.975000
-0.358300,-9.855100,12.910100
-2.761000,-1.284000,12.845600
-0.731100,11.626600,12.781300
0.142300,17.101900,7.949600
-0.358800,19.711000,-7.901700
-1.143400,19.612400,-16.198100
-1.202000,18.547500,-19.103000
-0.833800,14.977900,-21.681300
-0.133800,7.777700,-22.628600
-0.714600,-0.518500,-20.837800
-1.592700,-8.146400,-11.184700
-1.761100,-8.994500,1.689600
-2.271800,-8.101200,10.641400
-3.294700,-8.365700,9.296600
-2.530000,-12.472800,12.448100
-0.608500,-8.304400,13.105000
-3.133900,-10.362400,13.039500
0.723300,-2.041400,12.974300
3.955800,16.578000,3.203800
2.999500,9.727300,-13.388600
3.685100,8.582400,-16.607900
3.530900,2.415100,-20.287700
2.133400,-6.230700,-15.999200
2.001200,-6.521300,-0.679700
3.261400,-7.823200,8.739100
2.880500,-6.149300,11.085600
1.543500,-11.661500,11.232800
1.516700,3.643500,13.072900
-1.989200,-1.927200,13.007500
-2.856200,-4.138600,12.942500
0.737400,-4.587300,9.036900
-1.175100,11.738000,-11.666900
-0.671200,3.898700,-17.585200
0.040000,-0.040900,-21.152900
-1.278100,0.359600,-20.997100
-1.877000,-8.271200,-11.305100
-2.210700,-8.098700,3.266500
-2.371300,-7.119300,10.937900
-3.746300,-9.369100,9.153100
-2.447900,-13.037400,13.129300
-4.523200,-17.874100,13.063700
1.192500,-9.184400,-17.344300
3.552900,0.655900,9.484900
2.200600,7.484800,-10.844600
3.881600,1.029800,-14.415000
3.078200,-11.850900,-19.333000
2.278700,-17.537200,-15.816700
2.131500,10.989800,-3.195600
3.233700,-10.348200,7.987300
1.752000,-7.003000,11.002400
1.373900,-9.851500,11.316800
0.868900,-11.139100,13.204200
-1.389800,2.752500,13.138200
-3.839700,3.027100,13.072500
-1.899800,10.718700,13.007100
-0.203100,17.311400,5.915100
-1.069500,20.038700,-9.861700
-0.947400,19.938500,-16.711300
0.275100,15.087600,-18.701000
0.249900,10.548700,-21.734000
-1.207400,1.678700,-19.914300
-1.599400,-6.274800,-12.846700
-1.708100,-7.556500,-2.585400
-1.749600,-8.686400,6.471100
-2.882400,-9.272100,10.430400
-3.432700,-9.702300,10.540300
-2.355100,-13.121100,11.073800
-2.300400,-15.350400,13.231700
-0.823400,-15.893200,13.165500
-0.130600,-14.584100,13.099700
-0.668500,-11.954200,13.034200
-2.242700,-6.768500,12.969000
-1.771600,0.104700,12.904200
0.865800,6.497900,12.839700
3.697300,9.966100,12.775500
4.498600,18.862200,-2.758500
3.208300,20.088100,-13.659100
3.413900,15.679100,-17.112900
3.947300,12.178700,-19.684500
3.331800,5.778900,-21.919000
2.459600,-0.660400,-18.251600
1.827700,-7.598900,-6.438100
2.414400,-7.703900,4.186700
2.349900,-7.860800,10.681000
1.327700,-7.128000,11.166200
2.031200,-12.034800,12.051700
2.047300,-12.294000,13.020300
1.994100,-10.252200,12.955200
1.421800,-6.273700,12.890400
-0.606200,-5.236700,12.826000
-2.276000,-4.359700,12.761800
-3.458600,-1.766600,12.698000
-2.964700,6.065700,12.634500
-2.523300,8.194400,12.571300
-0.325400,12.974400,12.508500
-0.118800,19.069700,2.521200
-0.754500,20.036600,-9.249400
-1.098700,19.936400,-16.590600
-0.685700,17.454300,-18.356900
-0.360500,15.043500,-21.155700
0.065500,8.932000,-22.730000
-0.840400,1.190200,-21.920500
-1.646500,-4.294400,-16.175000
-1.211700,-7.111200,-6.466600
-2.244600,-8.352900,2.816700
-2.497900,-7.460400,8.514800
-2.697500,-9.470100,10.724200
-2.891300,-12.003600,9.629200
-2.674300,-15.055900,11.928300
-0.585300,-15.080700,12.878500
-1.225800,-11.542700,12.814100
-3.374000,-3.227700,12.750000
-0.673800,4.094800,12.686300
3.530900,9.159800,12.622900
4.356800,17.423600,-3.956500
3.110200,17.379400,-15.151400
2.956400,16.754000,-17.637400
3.720900,10.953300,-20.018000
2.908700,3.584900,-21.080900
2.486700,-2.500200,-14.691400
2.321700,-7.620800,-2.657400
2.627100,-6.569900,8.224900
1.031600,-7.528400,10.781300
1.429200,-13.603300,10.105400
2.134500,-14.810200,12.890100
0.851300,-6.853000,12.825700
-2.908600,-2.024100,12.761600
-1.986100,8.776500,12.697800
0.225700,17.063700,10.942900
-0.147200,19.873200,-7.802000
-1.171100,19.773800,-16.261000
-0.266900,14.635400,-18.460200
0.335000,10.499200,-21.456300
-0.941600,3.090200,-22.161700
-1.637500,-4.596300,-13.915200
-1.341000,-7.092200,0.655200
-2.561500,-10.219000,10.298500
-3.952300,-7.253400,9.246200
-2.857800,-14.340100,12.183500
-1.690100,-11.852000,12.917900
-3.538100,-6.349900,12.853300
-1.706900,0.259100,12.789100
2.767500,12.947500,12.725100
4.085700,18.337600,-0.404100
2.611700,18.443700,-13.847300
3.516100,11.199900,-17.524200
3.558100,10.109700,-20.301000
2.622800,-3.431300,-18.845900
1.470600,-8.716400,-7.329700
2.554700,-7.860200,5.222700
1.762600,-9.050500,10.903900
0.791100,-12.448800,9.731800
-0.604600,-11.440500,12.923500
0.273000,-7.074700,12.858800
-3.908200,-3.471900,12.794600
-0.306900,6.590000,12.730600
-0.381700,3.044400,-1.046900
-1.078000,6.489400,-15.320900
-0.560200,6.485500,-18.852200
-0.988800,-3.887000,-21.720100
-1.915600,-12.003200,-14.243100
-0.871800,-14.057000,1.258300
-1.513200,-17.084600,10.727000
-2.830600,-8.351200,10.134800
-2.833200,-8.764600,12.867600
-1.465400,-7.281400,12.847900
-2.885500,-5.486300,12.783700
-1.667700,5.105200,12.719700
2.294100,11.807000,12.656100
3.052400,17.922400,-4.142700
1.836100,16.562600,-15.033900
2.684800,17.585600,-17.615800
3.560200,11.876000,-20.146700
2.543900,6.350000,-19.819600
1.885400,-4.536600,-12.938400
1.289800,-7.368800,-0.555700
-2.450900,-15.122100,12.846900
-0.029400,-10.973900,10.180400
1.281400,-13.156700,12.055000
2.264000,-10.531500,12.868700
-0.773800,-5.519700,12.804400
-2.593000,0.017500,12.740400
-0.628300,15.240300,12.676700
-0.544100,18.219100,4.809400
-1.051400,19.807500,-8.783700
-0.860200,19.708500,-16.692000
-0.272100,16.951000,-19.892400
-0.349400,13.041500,-21.973400
1.849500,-8.299500,0.696700
-0.716700,-1.561700,-19.207500
-0.751300,-6.401000,-11.233200
-1.283700,-9.505100,0.471300
-4.518200,-7.427200,8.843000
-4.431300,-9.777900,9.778200
-3.472600,-15.357700,12.956000
-3.591100,-8.517900,12.914400
-3.363400,-1.028300,12.849800
-0.503600,4.558000,12.785600
2.482500,15.580600,11.556900
2.484400,16.189000,-9.643200
2.462400,14.182600,-15.276200
3.491500,6.922000,-17.847400
2.137100,2.543100,-18.668400
2.329000,-4.699800,-12.720000
1.816900,-8.451000,-1.551400
2.868300,-6.709600,9.630500
0.947500,-8.859000,10.349700
0.995200,-14.069300,10.097700
1.676600,-15.150000,12.892000
0.000000,-7.703400,12.827600
-2.752400,1.814800,12.763400
-2.543200,10.391900,12.699600
0.105200,18.428000,1.353000
-2.037700,18.955400,-14.122100
-0.044800,14.044500,-16.956400
-0.094700,6.584500,-21.113500
-3.084900,-1.667600,-18.319800
-0.510100,-6.065500,-4.728300
-2.537900,-10.367600,7.170100
-3.395000,-8.881100,9.679300
-4.784000,-13.133300,10.038400
-1.912400,-10.749000,12.871100
-3.173000,-4.539800,12.806700
-1.162500,3.065700,12.742700
3.144700,9.277300,12.679000
2.406900,18.448500,-7.982800
2.518800,17.160000,-15.880800
4.362600,11.319100,-18.587200
0.647100,6.398700,-20.934500
2.495500,-2.815100,-16.094700
1.629800,-7.929400,-3.048100
1.266600,-8.261500,8.918100
0.490600,-11.501600,9.791000
0.862300,-13.395800,11.567400
-0.614800,-9.544600,12.876900
-2.627800,-7.344900,12.812500
-0.846400,-0.066200,12.748400
-0.251200,2.171900,5.426500
-1.339000,15.970700,-12.697500
-0.986700,7.133200,-18.617800
-0.274000,10.936600,-21.413000
-3.277700,-0.132500,-20.204900
-0.668500,-13.293400,-12.242200
-1.113200,-8.985100,-0.330100
-2.542200,-6.831200,8.708000
-4.209600,-10.864900,10.018000
-2.970800,-15.571900,11.536000
-1.690500,-11.202200,12.933800
-3.357400,-7.483400,12.869100
-1.846400,-1.200000,12.804700
2.983700,2.614100,10.255800
2.249100,14.225500,-9.989400
2.542900,5.978100,-16.316500
3.526300,10.190100,-18.927700
-1.474300,18.158100,-8.211900
1.678700,-9.068500,-8.847600
1.029300,-12.347500,5.006400
-3.584700,-14.711700,12.975900
0.265200,-15.324400,9.973300
2.353800,-18.448200,12.861100
-0.188800,-11.225900,12.796800
-2.253900,5.030100,12.732800
-0.097900,13.788900,12.669200
-0.030700,19.982000,-1.200900
-1.739200,18.717400,-14.988000
-0.117200,11.291200,-18.804600
-0.223800,8.344100,-21.115000
-0.666000,-2.016200,-18.347600
-0.464800,-5.900000,-6.414500
-0.631700,-8.399000,4.989400
-2.816200,-8.435600,10.059500
-4.267700,-12.756800,10.202200
-2.823700,-13.729600,12.883900
-1.587000,-11.866500,12.819500
-2.889800,-5.306300,12.755400
-1.755300,-0.413500,12.691600
0.965400,4.850300,12.628200
2.745500,13.290600,11.321700
3.706400,17.759100,-3.559800
2.629800,19.846000,-13.748600
3.140900,19.755700,-17.318800
4.819600,15.670700,-18.800200
3.742200,10.433100,-20.739000
2.612900,3.334200,-20.578100
2.628500,-2.747300,-16.338200
3.122900,-8.274100,-6.695800
2.042100,-8.201800,2.643500
2.534700,-9.016300,9.529200
1.475900,-9.076100,10.380000
1.323100,-13.553700,10.306600
2.908400,-15.285100,12.933000
-1.338500,-4.883000,12.868400
-3.366900,3.439200,12.804000
0.031500,6.250700,12.740000
-0.230800,18.268100,-1.714300
1.798300,-14.204000,12.684900
-0.569900,15.078300,-19.291700
-0.192900,10.541900,-21.461500
-0.990200,0.961800,-20.424800
-0.954300,-5.370000,-12.494400
-1.180700,-7.566600,-0.728800
-2.587900,-7.342900,8.287500
-4.295600,-9.882200,9.652100
-3.263700,-14.251000,10.592800
-1.777000,-14.687300,12.850800
-1.560800,-7.333700,12.786500
-3.111500,-3.114700,12.722600
2.053800,-4.269200,12.659000
3.232700,11.597000,-1.351700
3.252300,15.411400,-15.028400
4.792100,13.342100,-18.153600
3.645800,5.258900,-20.357700
3.055600,-6.923300,-15.392200
1.570000,-8.473400,-1.929600
2.191200,-9.894300,9.366100
0.385900,-12.849800,10.143800
0.581700,-14.136800,12.859200
0.416800,-8.749500,12.794900
-2.842900,-1.790200,12.730900
-3.567500,8.539800,12.667300
0.084500,8.058600,1.578200
-3.912300,-3.875500,12.596100
0.191800,11.609900,-18.457800
-1.675100,2.117300,-20.994000
-0.861200,-5.299800,-14.688400
-1.652800,-8.166300,-0.819500
-2.273700,-7.107900,8.869300
1.376600,9.349200,12.763500
-3.565600,-14.799600,12.699700
-2.711300,-10.834100,12.636200
-2.626300,-6.983800,12.573000
2.300700,3.555600,12.510200
0.642500,4.817500,-6.592300
-0.537900,0.754200,-15.548200
-5.549200,1.503400,12.558300
-3.338500,-9.525700,-17.811400
-3.636400,-11.963500,-3.397900
-0.834800,-10.914800,9.225400
-0.995100,-11.954000,8.776500
-1.333300,-13.891200,12.511600
-5.682800,-10.473600,12.449000
-3.395300,-1.096400,12.386800
-2.887400,0.305600,12.324800
-3.259000,2.973100,-7.558400
-0.862100,7.152400,-17.026500
-0.076100,5.407900,-19.605700
-0.812100,-2.097100,-20.839700
-2.545300,-12.984300,-13.200400
-0.971600,-9.237500,0.215500
-0.749900,-12.558600,10.080200
-2.888500,-8.906900,10.103700
2.354300,-7.520700,-4.571600
2.340200,19.218900,-12.617700
-4.077200,-6.912000,12.638300
-1.745200,2.912100,12.575100
3.491900,12.229600,12.512200
1.317800,9.511300,-10.188700
0.243600,3.627700,-15.675900
2.003400,-1.097000,-19.403200
-2.231700,-9.587000,-17.163900
1.523200,-12.794300,-2.305600
-0.035800,-10.981200,9.442500
-1.410600,-12.620600,8.828100
1.315500,-11.623400,12.344200
0.906200,-7.790500,12.620300
-1.807900,-2.161000,12.557200
-2.282600,8.621200,12.494400
0.741000,13.346600,12.431900
0.082000,20.338400,-7.649600
-0.611900,20.615600,-16.523900
-1.838500,15.408100,-19.270000
-0.482900,10.438600,-21.940300
-0.983300,-0.837700,-19.547700
-0.089500,-8.552200,-5.942900
-0.429800,-13.156400,7.155500
-2.212600,-7.876500,10.165200
-3.395400,-11.078000,9.075400
-1.629300,-9.933600,12.692200
-3.182100,-5.994800,12.628700
-0.845100,-7.084900,12.565600
2.073600,0.116400,7.077100
2.525600,10.150800,-12.501600
3.366100,12.516500,-16.421200
2.091000,14.570000,-19.820700
2.240200,7.743600,-21.249100
2.779500,-5.011000,-16.159900
2.205600,-5.531700,-2.822200
3.317000,-7.117300,8.952200
1.932500,-9.295600,11.252300
1.691700,-9.258700,10.090400
1.592700,-12.670200,12.520600
1.675300,-12.258900,12.698100
1.104500,-9.316500,12.634600
-7.770700,-2.116000,12.571500
-10.269800,4.736300,12.508600
-3.579300,11.201600,12.446100
-2.238800,19.300400,3.450400
-1.000300,20.668900,-11.718200
-0.840400,20.565500,-17.607700
0.236100,17.587000,-20.210200
-1.178200,10.287900,-21.786800
-2.042100,1.662300,-20.002500
-0.890400,-4.970900,-13.234800
-0.964600,-7.109800,-4.563400
-2.994900,-8.070400,3.375900
-2.179200,-8.439900,8.275200
-3.426600,-7.792400,10.373800
-3.542900,-11.201700,10.298100
-1.969100,-14.798900,12.002900
-1.449300,-15.254000,12.690600
-1.451500,-13.114000,12.627100
-1.611100,-10.434200,12.564000
-2.456200,-4.758100,12.501200
-0.847200,1.221000,12.438700
2.657700,8.900200,12.376500
3.712000,16.824600,4.229500
2.871300,19.052000,-11.176600
3.593300,15.339300,-16.549300
4.833600,15.708200,-18.937700
2.771900,3.085300,-20.458700
3.208400,-4.729800,-14.227300
0.058700,-6.989100,-1.518800
2.522500,-7.838300,9.267300
0.353200,-10.301300,9.640300
1.340400,-13.335800,11.062500
2.413200,-12.389800,12.557900
0.015700,-6.196300,12.495100
-3.585100,-1.987800,12.432700
-1.281900,7.030000,12.370500
-0.551000,15.948000,8.358200
-1.477700,20.648000,-9.151300
-0.776800,18.812900,-16.633600
-0.208100,17.644100,-19.770000
-0.014100,13.662000,-21.639500
-0.921900,7.202400,-21.316800
